;kurz;source_domain;title;match;match_long;type
137864;OnkelFritz;wirsiegen.de;Technikmuseum Freudenberg ehrt Förderer | | wirSiegen - das Siegerland Portal;chinisten Onkel Fritz bewundert;15.10.2017 | „Als Kind habe ich oft neben der Dampfmaschine gespielt und den Maschinisten Onkel Fritz bewundert, wie er seinen Kautabak kunstvoll an die Wand spuckte“. Gerhard Kritzler war sc;fail
195579;OnkelFritz;www.konzerte-in-duesseldorf.de;Konzertkalender in+um Düsseldorf – Thomas Blomenkamp;e zu. Und Onkel Fritz, ein umfa; etwa über Thomas von Aquin. Ich fand das sehr spannend, ging immer mit und hörte zu. Und Onkel Fritz, ein umfassend gebildeter Mann, schwärmte übrigens, in den 60er Jahren, kaum vorstellbar,;fail
341;OnkelFritz;www.centropa.org;Erwin Landau | centropa.org;eburt vom Onkel Fritz starb die;"der 1908 geboren wurde und ihren Bruder Fritz, der 1910 geboren wurde. Bei der Geburt vom Onkel Fritz starb die Mutter.
Als der Erste 1.Weltrieg begann, war meine Mutter elf Jahre alt. Ihr Va";fail
33921;OnkelFritz;vstudia.de;Literarische und historische Denkmäler im Paderborner Land – auf den Spuren der Annette von Droste-Hülshoff – Verein Studierender im Alter e.V.;eirateten Onkel Fritz im benach;halten nahm sie nun stets Quartier beim ihr freundschaftlich verbundenen, unverheirateten Onkel Fritz im benachbarten Gut Abbenburg. Vor allem genoss die Dichterin die Ruhe in der Abbenburg, ;fail
101395;OnkelFritz;www.theophil-online.de;Ergebnisse zu: Berlin | Theophil-Online.de;ellschaft Onkel Fritzens Weihna;"rousseau Der letzte Kaffee Auf dem Bock Hochzeit Nach der Hochzeit Die erste Gesellschaft Onkel Fritzens Weihnachten
Die Familie Buchholz
Berlin zur Kaiserzeit, ausgehendes 19. Jahrhundert. L";fail
54901;OnkelFritz;www.n-g-h.org;Naturhistorische Gesellschaft Hannover - Veranstaltung;empel und Onkel Fritze hier ent;"lhelm-Busch-Gedenkstätte erfahren wir, dass Figuren wie Max und Moritz, Lehrer Lempel und Onkel Fritze hier entstanden sind. Mit dem geheimnisvollen Seeburger See schließt die Exkursion.
Abfa";meta
180021;OnkelFritz;woll-magazin.de;Hundertwasser im Möhnetal - WOLL-Magazin Sauerland;erfügung. Onkel Fritz, so wurde;uphine an. Familie Stiassny nahm ihn wohlwollend auf. Ein Zimmer stand ihm zur Verfügung. Onkel Fritz, so wurde er liebevoll von der Familie Stiassny genannt, war ein Sonderling, aber überaus;fail
18602;OnkelFritz;www.schultreff.de;Anette von Droste - Hülshoff;g, da ihr Onkel Fritz erkrankte;45/46 waren für Annette die schlimmsten. Im Sommer 1845 reiste sie nach Abbenburg, da ihr Onkel Fritz erkrankte und sie sich um ihn kümmerte. Daraufhin starb er im Dezember. Im Frühjahr 1846 ;fail
51402;OnkelFritz;www.korntal.de;Stadt Korntal-Münchingen Stadtbüchereien;geliebten Onkel Fritz und die S; kennenlernt und sich eine neue Chance eröffnet. Doch die Sehnsucht nach seinem geliebten Onkel Fritz und die Suche nach den eigenen Wurzeln lässt ihn tiefer in die rätselhaften Verflechtunge;fail
137136;OnkelFritz;www.lesejury.de;Die unsterbliche Familie Salz | Lesejury;ht seinen Onkel Fritz, Lolas Br;damit sie auch noch nicht sein Leben ruiniert, lernt seine Frau kennen und besucht seinen Onkel Fritz, Lolas Bruder, in den USA. Hier wird es etwas unterhaltsamer, v.a. diese typische amer. M;fail
167619;OnkelFritz;conservo.wordpress.com;Lyrik | Conservo;i, Nerva, Onkel Fritz, Pamphlet;itler, Ägypten, DFB, Domitian, Ewald Gerhard Seeliger, Jupiter, Lyrik, Multikulti, Nerva, Onkel Fritz, Pamphlet, Prosa, Rostock, Udo Lindenberg, Wilhelm Busch;meta
48447;OnkelFritz;falke-braach.de;Falke Braach: Geschichte;ich beim „Onkel Fritz“ (Fritz F;"n.
Am Abend des 06. August 1955 war es dann soweit. Alle Interessierten trafen sich beim „Onkel Fritz“ (Fritz Freund – führte damals die Kneipe in Braach) in der Gaststätte zu einer konstitui";Name
186131;OnkelFritz;bischof-friedrich-kaiser.de;Auf den Spuren von Friedrich Kaiser;ich über „Onkel Fritz“. Elli Fr;wenig, über das Leben im Heilig-Geist-Stift, über Gott und die Welt – und natürlich über „Onkel Fritz“. Elli Frieling ist eine liebenswürdige Person und gibt bereitwillig Auskunft. Dass sie s;fail
40934;OnkelFritz;www.anwalt-aplerbeck.de;Annahme oder Ausschlagung einer Erbschaft - Veröffentlichungen - Warych · Finzi · Krämer - Rechtsanwälte & Notare;irbt also Onkel Fritz und erfäh; für den Beginn der Frist ist, dass der Erbe weiß, dass er Erbe geworden ist. Stirbt also Onkel Fritz und erfährt der als Erbe berufene Lieblingsneffe erst acht Wochen später davon, so beginn;Redewendung
29357;OnkelFritz;www.spiegel.de;HOCHSCHULEN / PRÜFUNG : Nur ein Verdacht - DER SPIEGEL 34/1959;it seinem Onkel Fritz Eisenlohr;" - zählt zur obersten Spitze der Reutlinger Gesellschafts-Hierarchie.
Zusammen mit seinem Onkel Fritz Eisenlohr steht Papa Martin einer der größten, ältesten und angesehensten Spinnereien und";fail
80972;OnkelFritz;ios-hybrid.wetterauer-zeitung.de;Wetterauer Zeitung | Archiv der Überlebenden;it seinem Onkel Fritz Kaminka k;r Familie geprägt, hing »Jossi« Stern an der Heimat seiner Kindheit. Gemeinsam mit seinem Onkel Fritz Kaminka knüpfte er schon bald Kontakte nach Gießen. In Haifa gründeten beide 1963 den »Ve;fail
153873;OnkelFritz;knerger.de;unternehmer 36;it seinem Onkel Fritz von Opel ;"el Hessische Zoostiftung) Er engagierte sich aber auch geschäftlich; gemeinsam mit seinem Onkel Fritz von Opel investierte er sein Geld in dieOpel Automobile Verkaufsgesellschaft (OAV), eine ";fail
95995;OnkelFritz;650-dennach.de;Eine Tradition lebt – Publikumsmagnet Märchenbeleuchtung - 650-Dennach;nd Moritz Onkel Fritz einen Str;sperhäuschen“ und die schlimmsten Lausbuben zwischen Schwann und Dobel als Max und Moritz Onkel Fritz einen Streich spielen, dann ist man mitten drinn bei der Dennacher Märchenbeleuchtung. We;meta
188969;OnkelFritz;statistik.schulmusicals.net;Schulmusicals: Max und Moritz;ngen, dem Onkel Fritz Maikäfer ;m Schneider Bauchschmerzen verursachen, die Pfeife des Lehrers zur Explosion bringen, dem Onkel Fritz Maikäfer ins Bett setzen oder dem Bäcker Brezeln stehlen wollen. Als sie schließlich beim;meta
143117;OnkelFritz;www.tee-oder-kaffee.de;Ergebnisse zu: Fritz | Tee-Oder-Kaffee.de;oder auch Onkel Fritz oder in j;ärkte mit Selbstbedienung und Einkaufskörben hatten ihre Betreiber - Tante Emma oder auch Onkel Fritz oder in jüngster Zeit Onkel Yussuf - nicht selten einen schweren Stand. Ein informativer ;Redewendung
65468;OnkelFritz;www.kunstportal.sparkasse-wuppertal.de;Ausstellung Wolfgang vom Schemm Bild 2, Archiv - Kalendarisch - Kunst in der Sparkasse;"om Schemm
Onkel Fritz kommt wie";"Wolfgang vom Schemm
Onkel Fritz kommt wieder – Zeichnungen
Farbige Grafik und Multiples
Licht und Materie
Eine Serie ""Wup";Redewendung
52178;OnkelFritz;s128739886.online.de;Biographisches | Im neuen Blog begrüßt Sie Jan Reichow …;oto neben Onkel Fritz bzw. als ;"men. Seit wann kenne ich sie? Sie stand im Notenschrank meines Vaters (auf dem Foto neben Onkel Fritz bzw. als dritte Person von rechts), und Bach wurde gerade mein Lieblingskomponist.
Eine h";fail
213413;OnkelFritz;www.saar-nostalgie.de;Dokumente aus dem Saarland 1945-59;"oßonkel (""Onkel Fritz"") war off";" einen kurzen Brief, der seinem Empfänger unangenehme Folgen ankündigte. Mein Großonkel (""Onkel Fritz"") war offensichtlich dem Vorwurf einer zu engen Kooperation mit den Nazis ausgesetzt. Etw";Redewendung
96822;OnkelFritz;drhelgawaess.blogspot.com;Kunst - Kultur - Blog aus München: Juli 2018;t und dem Onkel Fritz die Käfer;" die gebratenen Hähnchen gestohlen, dem Schneidermeister Böck die Brücke angesägt und dem Onkel Fritz die Käfer in die Matratze gestopft.
Die Eltern der Biedermeierzeit bestückten Puppenhäuse";meta
16147;OnkelFritz;www.ots.at;Vier Ö1-Sendungen zum 100. Todestag von Wilhelm Busch | ORF Radio, 28.12.2007;te, nicht Onkel Fritz oder Lehr;Max und Moritz ist niemand sicher: nicht der Schneider Böck, nicht die Witwe Bolte, nicht Onkel Fritz oder Lehrer Lempel. In Hörspielform gebracht, entstehen aus der Geschichte vielschichtige;meta
122109;OnkelFritz;www.siebenbuerger.de;"Dr. Felix Klein: ""Wir haben in Deutschland ein Antisemitismus-Problem“ - Siebenbürgische Zeitung";"ter; sein Onkel Fritz Klein (19";"r Dr. Hans Klein stammte aus Hermannstadt, war Geiger im Philharmonischen Orchester; sein Onkel Fritz Klein (1924-2011) war ein bedeutender marxistischer Historiker in der DDR; D. Dr. Christo";fail
214667;OnkelFritz;www.buecher-thoene.de;Max und Moritz - Eine Bubengeschichte in sieben Streichen, Jubiläumsausgabe;vom armen Onkel Fritz, der mit ; Wer erinnert sich nicht an die haarsträubenden Geschichten, wie z.B. diejenige vom armen Onkel Fritz, der mit Maikäfern geplagt wird. Anlässlich des 150. Geburtstages von Max und Moritz ersc;meta
60132;OnkelFritz;www.schamanische-krafttiere.de;Wandlung › Seite 2 › Schamanische Krafttiere;z namens „Onkel Fritz und die M;n wiederzufinden. In einem weiteren Märchen von Wilhelm Busch über Max und Moritz namens „Onkel Fritz und die Maikäfer“ spielen Maikäfer eine zentrale Rolle. In jenem Märchen, das auch besser;meta
610;OnkelFritz;berenkamp-shop.at;Max und Moritz 2.0 - Berenkamp;ztour mit Onkel Fritzens Auto u;einer missglückten Facebook-Party, Happy Slapping, Drogenmissbrauch, einer Spritztour mit Onkel Fritzens Auto und dem völlig misslungenem Versuch, die schöne Magda mit K.-o.-Tropfen gefügig z;meta
176290;OnkelFritz;fuerthwiki.de;Edith Heilbronn-Wikström – FürthWiki;ätig. Ihr Onkel Fritz Heilbronn;d Else Heilbronn in Fürth geboren. Ihr Vater war in der Spiegelglasfabrikation tätig. Ihr Onkel Fritz Heilbronn konnte über die Türkei nach Schweden fliehen, wohin die Familie auch Geschäftsk;fail
